"area","species","time"
1,"Vulpes vulpes",0.103472222222222
1,"Vulpes vulpes",0.928472222222222
1,"Vulpes vulpes",0.840972222222222
1,"Vulpes vulpes",0.0423611111111111
1,"Vulpes vulpes",0.0145833333333333
1,"Vulpes vulpes",0.0819444444444444
1,"Vulpes vulpes",0.434027777777778
1,"Vulpes vulpes",0.296527777777778
1,"Vulpes vulpes",0.166666666666667
1,"Martes martes",0.0319444444444444
1,"Vulpes vulpes",0.127083333333333
1,"Vulpes vulpes",0.763194444444444
1,"Vulpes vulpes",0.153472222222222
1,"Vulpes vulpes",0.559027777777778
1,"Vulpes vulpes",0.791666666666667
1,"Vulpes vulpes",0.251388888888889
1,"Vulpes vulpes",0.274305555555556
1,"Vulpes vulpes",0.270833333333333
1,"Vulpes vulpes",0.674305555555556
1,"Vulpes vulpes",0.879861111111111
1,"Vulpes vulpes",0.79375
1,"Vulpes vulpes",0.102083333333333
1,"Vulpes vulpes",0.313194444444444
1,"Vulpes vulpes",0.717361111111111
1,"Vulpes vulpes",0.951388888888889
1,"Vulpes vulpes",0.834722222222222
1,"Vulpes vulpes",0.0166666666666667
1,"Vulpes vulpes",0.307638888888889
1,"Vulpes vulpes",0.245833333333333
1,"Vulpes vulpes",0.715972222222222
1,"Vulpes vulpes",0.476388888888889
1,"Vulpes vulpes",0.813194444444444
1,"Vulpes vulpes",0.249305555555556
1,"Vulpes vulpes",0.875
1,"Vulpes vulpes",0.140277777777778
1,"Vulpes vulpes",0.393055555555556
1,"Vulpes vulpes",0.2875
1,"Vulpes vulpes",0.802083333333333
1,"Vulpes vulpes",0.881944444444444
1,"Vulpes vulpes",0.9375
1,"Vulpes vulpes",0.830555555555556
1,"Vulpes vulpes",0.970833333333333
1,"Vulpes vulpes",0.963194444444444
1,"Vulpes vulpes",0.781944444444444
1,"Vulpes vulpes",0.866666666666667
1,"Vulpes vulpes",0.0722222222222222
1,"Vulpes vulpes",0.172222222222222
1,"Vulpes vulpes",0.300694444444444
1,"Vulpes vulpes",0.621527777777778
1,"Vulpes vulpes",0.198611111111111
1,"Vulpes vulpes",0.538888888888889
1,"Vulpes vulpes",0.345833333333333
1,"Vulpes vulpes",0.779861111111111
1,"Vulpes vulpes",0.248611111111111
1,"Vulpes vulpes",0.773611111111111
1,"Lepus europaeus",0.189583333333333
1,"Lepus europaeus",0.203472222222222
1,"Lepus europaeus",0.261111111111111
1,"Lepus europaeus",0.258333333333333
1,"Lepus europaeus",0.205555555555556
1,"Lepus europaeus",0.834027777777778
1,"Meles meles",0.0375
1,"Capreolus capreolus",0.200694444444444
1,"Lepus timidus",0.1875
1,"Vulpes vulpes",0.891354166666667
1,"Vulpes vulpes",0.302534722222222
1,"Vulpes vulpes",0.848472222222222
1,"Vulpes vulpes",0.253483796296296
1,"Vulpes vulpes",0.290277777777778
1,"Vulpes vulpes",0.788888888888889
1,"Vulpes vulpes",0.772916666666667
1,"Vulpes vulpes",0.88125
1,"Vulpes vulpes",0.00763888888888889
1,"Vulpes vulpes",0.163611111111111
1,"Vulpes vulpes",0.290914351851852
1,"Vulpes vulpes",0.876388888888889
1,"Vulpes vulpes",0.774270833333333
1,"Vulpes vulpes",0.315972222222222
1,"Vulpes vulpes",0.134259259259259
1,"Vulpes vulpes",0.88125
1,"Vulpes vulpes",0.93400462962963
1,"Vulpes vulpes",0.0763194444444444
1,"Lepus timidus",0.946400462962963
1,"Lepus timidus",0.278472222222222
1,"Lepus europaeus",0.207638888888889
1,"Capreolus capreolus",0.514143518518518
1,"Rupicapra rupicapra",0.459722222222222
1,"Rupicapra rupicapra",0.436111111111111
1,"Martes spp",0.247916666666667
1,"Lynx lynx",0.8625
1,"Lynx lynx",0.927777777777778
1,"Lynx lynx",0.99462962962963
1,"Lynx lynx",0.0355092592592593
1,"Lynx lynx",0.835092592592593
1,"Vulpes vulpes",0.449305555555556
1,"Vulpes vulpes",0.679861111111111
1,"Vulpes vulpes",0.753472222222222
1,"Vulpes vulpes",0.95
1,"Vulpes vulpes",0.0138888888888889
1,"Vulpes vulpes",0.500694444444444
1,"Vulpes vulpes",0.727083333333333
1,"Vulpes vulpes",0.833333333333333
1,"Vulpes vulpes",0.96875
1,"Vulpes vulpes",0.0743055555555556
1,"Vulpes vulpes",0.915972222222222
1,"Vulpes vulpes",0.0409722222222222
1,"Vulpes vulpes",0.0423611111111111
1,"Vulpes vulpes",0.876388888888889
1,"Vulpes vulpes",0.899305555555556
1,"Vulpes vulpes",0.955555555555556
1,"Vulpes vulpes",0.125694444444444
1,"Vulpes vulpes",0.197222222222222
1,"Vulpes vulpes",0.975
1,"Vulpes vulpes",0.670833333333333
1,"Vulpes vulpes",0.8125
1,"Vulpes vulpes",0.744444444444444
1,"Vulpes vulpes",0.285416666666667
1,"Vulpes vulpes",0.816666666666667
1,"Vulpes vulpes",0.977083333333333
1,"Vulpes vulpes",0.961805555555556
1,"Vulpes vulpes",0.763888888888889
1,"Vulpes vulpes",0.921527777777778
1,"Vulpes vulpes",0.00694444444444444
1,"Vulpes vulpes",0.28125
1,"Vulpes vulpes",0.903472222222222
1,"Vulpes vulpes",0.204861111111111
1,"Vulpes vulpes",0.73125
1,"Vulpes vulpes",0.938888888888889
1,"Vulpes vulpes",0.927777777777778
1,"Vulpes vulpes",0.879861111111111
1,"Vulpes vulpes",0.279861111111111
1,"Vulpes vulpes",0.961805555555556
1,"Vulpes vulpes",0.817361111111111
1,"Vulpes vulpes",0.2875
1,"Vulpes vulpes",0.814583333333333
1,"Vulpes vulpes",0.90625
1,"Vulpes vulpes",0.811111111111111
1,"Vulpes vulpes",0.890277777777778
1,"Vulpes vulpes",0.78125
1,"Vulpes vulpes",0.818055555555556
1,"Vulpes vulpes",0.5
1,"Felis catus",0.422916666666667
1,"Felis catus",0.0104166666666667
1,"Lepus europaeus",0.302083333333333
1,"Lepus europaeus",0.777777777777778
1,"Lepus europaeus",0.836111111111111
1,"Lepus europaeus",0.0493055555555556
1,"Lepus europaeus",0.731944444444444
1,"Lepus europaeus",0.158333333333333
1,"Lepus europaeus",0.734722222222222
1,"Lepus europaeus",0.308333333333333
1,"Lepus europaeus",0.0145833333333333
1,"Lepus europaeus",0.277777777777778
1,"Lepus europaeus",0.796527777777778
1,"Lepus europaeus",0.0173611111111111
1,"Lepus europaeus",0.869444444444444
1,"Lepus europaeus",0.798611111111111
1,"Meles meles",0.849305555555556
1,"Lynx lynx",0.292361111111111
1,"Vulpes vulpes",0.270138888888889
1,"Vulpes vulpes",0.616666666666667
1,"Vulpes vulpes",0.783333333333333
1,"Vulpes vulpes",0.93125
1,"Vulpes vulpes",0.0263888888888889
1,"Vulpes vulpes",0.0777777777777778
1,"Vulpes vulpes",0.265277777777778
1,"Vulpes vulpes",0.731944444444444
1,"Vulpes vulpes",0.241666666666667
1,"Vulpes vulpes",0.299305555555556
1,"Vulpes vulpes",0.370138888888889
1,"Vulpes vulpes",0.795138888888889
1,"Vulpes vulpes",0.857638888888889
1,"Vulpes vulpes",0.775694444444444
1,"Vulpes vulpes",0.45625
1,"Vulpes vulpes",0.559027777777778
1,"Vulpes vulpes",0.876388888888889
1,"Vulpes vulpes",0.248611111111111
1,"Vulpes vulpes",0.835416666666667
1,"Vulpes vulpes",0.858333333333333
1,"Vulpes vulpes",0.936805555555556
1,"Vulpes vulpes",0.539583333333333
1,"Vulpes vulpes",0.223611111111111
1,"Vulpes vulpes",0.574305555555556
1,"Vulpes vulpes",0.114583333333333
1,"Vulpes vulpes",0.263888888888889
1,"Vulpes vulpes",0.315277777777778
1,"Vulpes vulpes",0.773611111111111
1,"Vulpes vulpes",0.974305555555556
1,"Vulpes vulpes",0.281944444444444
1,"Vulpes vulpes",0.45625
1,"Vulpes vulpes",0.505555555555556
1,"Vulpes vulpes",0.775
1,"Vulpes vulpes",0.841666666666667
1,"Vulpes vulpes",0.01875
1,"Vulpes vulpes",0.1125
1,"Vulpes vulpes",0.947222222222222
1,"Vulpes vulpes",0.651388888888889
1,"Vulpes vulpes",0.582638888888889
1,"Vulpes vulpes",0.0833333333333333
1,"Vulpes vulpes",0.463888888888889
1,"Vulpes vulpes",0.852083333333333
1,"Vulpes vulpes",0.925694444444444
1,"Vulpes vulpes",0.952777777777778
1,"Vulpes vulpes",0.471527777777778
1,"Vulpes vulpes",0.495138888888889
1,"Vulpes vulpes",0.80625
1,"Vulpes vulpes",0.29375
1,"Vulpes vulpes",0.335416666666667
1,"Vulpes vulpes",0.873611111111111
1,"Vulpes vulpes",0.768055555555556
1,"Vulpes vulpes",0.378472222222222
1,"Vulpes vulpes",0.883333333333333
1,"Vulpes vulpes",0.304166666666667
1,"Vulpes vulpes",0.520138888888889
1,"Vulpes vulpes",0.961111111111111
1,"Vulpes vulpes",0.269444444444444
1,"Vulpes vulpes",0.308333333333333
1,"Vulpes vulpes",0.880555555555556
1,"Vulpes vulpes",0.00416666666666667
1,"Vulpes vulpes",0.282638888888889
1,"Vulpes vulpes",0.634722222222222
1,"Vulpes vulpes",0.934722222222222
1,"Vulpes vulpes",0.295833333333333
1,"Vulpes vulpes",0.459027777777778
1,"Vulpes vulpes",0.994444444444444
1,"Vulpes vulpes",0.114583333333333
1,"Vulpes vulpes",0.863888888888889
1,"Vulpes vulpes",0.247222222222222
1,"Vulpes vulpes",0.804166666666667
1,"Vulpes vulpes",0.858333333333333
1,"Vulpes vulpes",0.0923611111111111
1,"Vulpes vulpes",0.215277777777778
1,"Vulpes vulpes",0.879166666666667
1,"Vulpes vulpes",0.279166666666667
1,"Vulpes vulpes",0.817361111111111
1,"Vulpes vulpes",0.863194444444444
1,"Vulpes vulpes",0.234027777777778
1,"Vulpes vulpes",0.306944444444444
1,"Vulpes vulpes",0.0145833333333333
1,"Vulpes vulpes",0.155555555555556
1,"Vulpes vulpes",0.0986111111111111
1,"Vulpes vulpes",0.163194444444444
1,"Vulpes vulpes",0.809027777777778
1,"Vulpes vulpes",0.761805555555556
1,"Vulpes vulpes",0.322916666666667
1,"Vulpes vulpes",0.891666666666667
1,"Vulpes vulpes",0.286111111111111
1,"Vulpes vulpes",0.00694444444444444
1,"Vulpes vulpes",0.0944444444444444
1,"Vulpes vulpes",0.219444444444444
1,"Vulpes vulpes",0.979861111111111
1,"Vulpes vulpes",0.176388888888889
1,"Vulpes vulpes",0.323611111111111
1,"Vulpes vulpes",0.995138888888889
1,"Vulpes vulpes",0.295138888888889
1,"Vulpes vulpes",0.91875
1,"Vulpes vulpes",0.179861111111111
1,"Vulpes vulpes",0.309722222222222
1,"Vulpes vulpes",0.147222222222222
1,"Vulpes vulpes",0.771527777777778
1,"Vulpes vulpes",0.352777777777778
1,"Vulpes vulpes",0.870138888888889
1,"Vulpes vulpes",0.00625
1,"Vulpes vulpes",0.239583333333333
1,"Vulpes vulpes",0.275
1,"Vulpes vulpes",0.507638888888889
1,"Vulpes vulpes",0.981944444444444
1,"Vulpes vulpes",0.11875
1,"Vulpes vulpes",0.879861111111111
1,"Vulpes vulpes",0.846527777777778
1,"Vulpes vulpes",0.995833333333333
1,"Vulpes vulpes",0.0659722222222222
1,"Vulpes vulpes",0.494444444444444
1,"Vulpes vulpes",0.893055555555556
1,"Lepus timidus",0.7625
1,"Lepus timidus",0.963194444444444
1,"Lepus timidus",0.177777777777778
1,"Lepus europaeus",0.805555555555556
1,"Lepus europaeus",0.752083333333333
1,"Lepus europaeus",0.216666666666667
1,"Lepus europaeus",0.747916666666667
1,"Lepus europaeus",0.961805555555556
1,"Lepus europaeus",0.775
1,"Lepus europaeus",0.229861111111111
1,"Lepus europaeus",0.161111111111111
1,"Meles meles",0.940972222222222
1,"Meles meles",0.994444444444444
1,"Cervus elaphus",0.988888888888889
1,"Capreolus capreolus",0.722916666666667
1,"Lynx lynx",0.202083333333333
1,"Lynx lynx",0.129861111111111
1,"Capreolus capreolus",0.353472222222222
1,"Capreolus capreolus",0.457638888888889
1,"Capreolus capreolus",0.542361111111111
1,"Capreolus capreolus",0.545833333333333
1,"Capreolus capreolus",0.469444444444444
1,"Rupicapra rupicapra",0.489583333333333
1,"Rupicapra rupicapra",0.700694444444444
1,"Rupicapra rupicapra",0.717361111111111
1,"Rupicapra rupicapra",0.375694444444444
1,"Rupicapra rupicapra",0.586111111111111
1,"Vulpes vulpes",0.123611111111111
1,"Vulpes vulpes",0.756944444444444
1,"Vulpes vulpes",0.361111111111111
1,"Vulpes vulpes",0.0638888888888889
1,"Vulpes vulpes",0.494444444444444
1,"Vulpes vulpes",0.494444444444444
1,"Vulpes vulpes",0.808333333333333
1,"Vulpes vulpes",0.990972222222222
1,"Vulpes vulpes",0.300694444444444
1,"Vulpes vulpes",0.252083333333333
1,"Vulpes vulpes",0.770833333333333
1,"Vulpes vulpes",0.518055555555556
1,"Vulpes vulpes",0.866666666666667
1,"Meles meles",0.207638888888889
1,"Lynx lynx",0.143055555555556
1,"Canis lupus",0.977777777777778
1,"Cervus elaphus",0.831793981481482
1,"Meles meles",0.896226851851852
1,"Vulpes vulpes",0.779722222222222
1,"Vulpes vulpes",0.301145833333333
1,"Vulpes vulpes",0.00193287037037037
1,"Vulpes vulpes",0.0813657407407407
1,"Vulpes vulpes",0.757164351851852
1,"Vulpes vulpes",0.803240740740741
1,"Vulpes vulpes",0.534791666666667
1,"Vulpes vulpes",0.770729166666667
1,"Vulpes vulpes",0.817106481481481
1,"Vulpes vulpes",0.773877314814815
1,"Vulpes vulpes",0.755011574074074
1,"Vulpes vulpes",0.278356481481481
1,"Vulpes vulpes",0.730092592592593
1,"Vulpes vulpes",0.858333333333333
1,"Vulpes vulpes",0.835868055555556
1,"Vulpes vulpes",0.779444444444444
1,"Vulpes vulpes",0.830069444444444
1,"Vulpes vulpes",0.852268518518518
1,"Vulpes vulpes",0.768148148148148
1,"Vulpes vulpes",0.8065625
1,"Vulpes vulpes",0.853194444444444
1,"Vulpes vulpes",0.210740740740741
1,"Vulpes vulpes",0.20525462962963
1,"Vulpes vulpes",0.0190393518518519
1,"Vulpes vulpes",0.908842592592593
1,"Vulpes vulpes",0.936956018518519
1,"Vulpes vulpes",0.763298611111111
1,"Vulpes vulpes",0.795694444444444
1,"Vulpes vulpes",0.385173611111111
1,"Vulpes vulpes",0.819444444444444
1,"Vulpes vulpes",0.899953703703704
1,"Vulpes vulpes",0.944479166666667
1,"Vulpes vulpes",0.0790162037037037
1,"Vulpes vulpes",0.141967592592593
1,"Vulpes vulpes",0.862800925925926
1,"Vulpes vulpes",0.141678240740741
1,"Vulpes vulpes",0.163506944444444
1,"Vulpes vulpes",0.99681712962963
1,"Vulpes vulpes",0.0396875
1,"Vulpes vulpes",0.160104166666667
1,"Vulpes vulpes",0.192314814814815
1,"Vulpes vulpes",0.220844907407407
1,"Lepus europaeus",0.739837962962963
1,"Lepus europaeus",0.768391203703704
1,"Lepus europaeus",0.275150462962963
1,"Lepus europaeus",0.758761574074074
1,"Lepus europaeus",0.130821759259259
1,"Rupicapra rupicapra",0.632916666666667
1,"Capreolus capreolus",0.428391203703704
1,"Lynx lynx",0.920127314814815
1,"Lynx lynx",0.865185185185185
1,"Lynx lynx",0.745891203703704
1,"Lynx lynx",0.192048611111111
1,"Lynx lynx",0.92162037037037
1,"Vulpes vulpes",0.517939814814815
1,"Vulpes vulpes",0.376944444444444
1,"Vulpes vulpes",0.309444444444444
1,"Vulpes vulpes",0.456157407407407
1,"Vulpes vulpes",0.349733796296296
1,"Vulpes vulpes",0.134027777777778
1,"Vulpes vulpes",0.634027777777778
1,"Vulpes vulpes",0.442523148148148
1,"Vulpes vulpes",0.764606481481481
1,"Vulpes vulpes",0.336423611111111
1,"Vulpes vulpes",0.894467592592593
1,"Vulpes vulpes",0.481805555555556
1,"Vulpes vulpes",0.531793981481481
1,"Vulpes vulpes",0.446527777777778
1,"Vulpes vulpes",0.947175925925926
1,"Vulpes vulpes",0.815381944444444
1,"Vulpes vulpes",0.997916666666667
1,"Vulpes vulpes",0.040150462962963
1,"Vulpes vulpes",0.261111111111111
1,"Vulpes vulpes",0.303298611111111
1,"Vulpes vulpes",0.283333333333333
1,"Vulpes vulpes",0.325138888888889
1,"Vulpes vulpes",0.920636574074074
1,"Vulpes vulpes",0.92775462962963
1,"Vulpes vulpes",0.106076388888889
1,"Vulpes vulpes",0.852916666666667
1,"Vulpes vulpes",0.895462962962963
1,"Vulpes vulpes",0.283159722222222
1,"Vulpes vulpes",0.390972222222222
1,"Vulpes vulpes",0.384722222222222
1,"Vulpes vulpes",0.873472222222222
1,"Vulpes vulpes",0.892361111111111
1,"Vulpes vulpes",0.85599537037037
1,"Vulpes vulpes",0.156493055555556
1,"Rupicapra rupicapra",0.232847222222222
1,"Rupicapra rupicapra",0.373611111111111
1,"Rupicapra rupicapra",0.873946759259259
1,"Rupicapra rupicapra",0.99375
1,"Rupicapra rupicapra",0.34375
1,"Rupicapra rupicapra",0.386064814814815
1,"Rupicapra rupicapra",0.119166666666667
1,"Rupicapra rupicapra",0.0375
1,"Rupicapra rupicapra",0.648611111111111
1,"Lepus europaeus",0.0354166666666667
1,"Lepus europaeus",0.0772222222222222
1,"Lepus europaeus",0.0427777777777778
1,"Lepus europaeus",0.88287037037037
1,"Lepus europaeus",0.0859490740740741
1,"Lepus europaeus",0.776331018518518
1,"Lynx lynx",0.711805555555556
1,"Lynx lynx",0.206944444444444
1,"Lynx lynx",0.706967592592593
1,"Lynx lynx",0.0583333333333333
1,"Canis lupus",0.0798611111111111
1,"Canis lupus",0.104861111111111
1,"Canis lupus",0.580358796296296
1,"Canis lupus",0.605532407407407
1,"Capreolus capreolus",0.384953703703704
1,"Capreolus capreolus",0.331724537037037
1,"Capreolus capreolus",0.318553240740741
1,"Capreolus capreolus",0.123530092592593
1,"Capreolus capreolus",0.274490740740741
1,"Capreolus capreolus",0.299814814814815
1,"Ungulata spp",0.368148148148148
1,"Vulpes vulpes",0.0332523148148148
1,"Vulpes vulpes",0.845914351851852
1,"Vulpes vulpes",0.169282407407407
1,"Vulpes vulpes",0.247060185185185
1,"Vulpes vulpes",0.859143518518519
1,"Vulpes vulpes",0.0321527777777778
1,"Vulpes vulpes",0.185520833333333
1,"Lepus europaeus",0.0846180555555556
1,"Lepus europaeus",0.0171180555555556
1,"Lepus europaeus",0.952118055555556
1,"Lepus europaeus",0.163680555555556
1,"Lepus europaeus",0.75943287037037
1,"Lepus europaeus",0.130219907407407
1,"Vulpes vulpes",0.765127314814815
1,"Vulpes vulpes",0.0401041666666667
1,"Vulpes vulpes",0.145428240740741
1,"Vulpes vulpes",0.789675925925926
1,"Vulpes vulpes",0.85724537037037
1,"Vulpes vulpes",0.922071759259259
1,"Vulpes vulpes",0.953125
1,"Vulpes vulpes",0.0328240740740741
1,"Vulpes vulpes",0.136539351851852
1,"Vulpes vulpes",0.960416666666667
1,"Vulpes vulpes",0.213993055555556
1,"Vulpes vulpes",0.772766203703704
1,"Vulpes vulpes",0.0153703703703704
1,"Vulpes vulpes",0.972939814814815
1,"Vulpes vulpes",0.156516203703704
1,"Vulpes vulpes",0.240972222222222
1,"Vulpes vulpes",0.285949074074074
1,"Vulpes vulpes",0.813946759259259
1,"Vulpes vulpes",0.0999421296296296
1,"Vulpes vulpes",0.141273148148148
1,"Vulpes vulpes",0.875266203703704
1,"Vulpes vulpes",0.87599537037037
1,"Vulpes vulpes",0.309467592592593
1,"Vulpes vulpes",0.909791666666667
1,"Vulpes vulpes",0.140856481481481
1,"Vulpes vulpes",0.19306712962963
1,"Vulpes vulpes",0.160717592592593
1,"Vulpes vulpes",0.795092592592593
1,"Vulpes vulpes",0.897604166666667
1,"Vulpes vulpes",0.118090277777778
1,"Vulpes vulpes",0.142592592592593
1,"Vulpes vulpes",0.161863425925926
1,"Vulpes vulpes",0.93162037037037
1,"Vulpes vulpes",0.717430555555556
1,"Vulpes vulpes",0.827905092592593
1,"Vulpes vulpes",0.347326388888889
1,"Vulpes vulpes",0.980520833333333
1,"Vulpes vulpes",0.142546296296296
1,"Vulpes vulpes",0.579108796296296
1,"Vulpes vulpes",0.0598611111111111
1,"Vulpes vulpes",0.296435185185185
1,"Vulpes vulpes",0.77712962962963
1,"Vulpes vulpes",0.874537037037037
1,"Vulpes vulpes",0.133969907407407
1,"Vulpes vulpes",0.38349537037037
1,"Vulpes vulpes",0.603634259259259
1,"Vulpes vulpes",0.0846180555555556
1,"Vulpes vulpes",0.788703703703704
1,"Vulpes vulpes",0.197210648148148
1,"Vulpes vulpes",0.701990740740741
1,"Vulpes vulpes",0.182997685185185
1,"Vulpes vulpes",0.690625
1,"Vulpes vulpes",0.171643518518519
1,"Vulpes vulpes",0.451215277777778
1,"Vulpes vulpes",0.89193287037037
1,"Vulpes vulpes",0.932199074074074
1,"Vulpes vulpes",0.0194444444444444
1,"Vulpes vulpes",0.249050925925926
1,"Vulpes vulpes",0.132083333333333
1,"Vulpes vulpes",0.254918981481481
1,"Vulpes vulpes",0.104456018518519
1,"Vulpes vulpes",0.579039351851852
1,"Vulpes vulpes",0.0599189814814815
1,"Vulpes vulpes",0.604525462962963
1,"Vulpes vulpes",0.0854050925925926
1,"Vulpes vulpes",0.623171296296296
1,"Vulpes vulpes",0.542824074074074
1,"Vulpes vulpes",0.023912037037037
1,"Vulpes vulpes",0.106898148148148
1,"Vulpes vulpes",0.257025462962963
1,"Martes martes",0.0540509259259259
1,"Lepus europaeus",0.565243055555556
1,"Lepus europaeus",0.0456944444444444
1,"Lepus europaeus",0.241550925925926
1,"Lynx lynx",0.754733796296296
1,"Lynx lynx",0.235497685185185
1,"Lepus europaeus",0.742361111111111
1,"Lepus europaeus",0.919293981481481
1,"Lepus europaeus",0.949305555555556
1,"Lepus europaeus",0.97125
1,"Lepus europaeus",0.265277777777778
1,"Lepus europaeus",0.271527777777778
1,"Lepus europaeus",0.829166666666667
1,"Lepus europaeus",0.267361111111111
1,"Lepus europaeus",0.749305555555556
1,"Lepus europaeus",0.861805555555556
1,"Lepus europaeus",0.955555555555556
1,"Lepus europaeus",0.0770833333333333
1,"Lepus europaeus",0.742361111111111
1,"Lepus europaeus",0.163888888888889
1,"Lepus europaeus",0.267361111111111
1,"Lepus europaeus",0.711805555555556
1,"Lepus europaeus",0.240972222222222
1,"Lepus europaeus",0.733333333333333
1,"Lepus europaeus",0.760416666666667
1,"Lepus europaeus",0.297916666666667
1,"Lepus europaeus",0.734027777777778
1,"Lepus europaeus",0.7625
1,"Lepus europaeus",0.2875
1,"Lepus europaeus",0.797222222222222
1,"Lepus europaeus",0.85
1,"Lepus europaeus",0.945138888888889
1,"Lepus europaeus",0.999305555555556
1,"Lepus europaeus",0.302777777777778
1,"Lepus europaeus",0.780555555555556
1,"Lepus europaeus",0.303472222222222
1,"Lepus europaeus",0.754861111111111
1,"Lepus europaeus",0.259027777777778
1,"Lepus europaeus",0.914189814814815
1,"Lepus europaeus",0.290277777777778
1,"Lepus europaeus",0.782638888888889
1,"Lepus europaeus",0.959409722222222
1,"Lepus europaeus",0.985416666666667
1,"Lepus europaeus",0.3125
1,"Lepus europaeus",0.807638888888889
1,"Lepus europaeus",0.30681712962963
1,"Lepus europaeus",0.813611111111111
1,"Lepus europaeus",0.838993055555556
1,"Lepus europaeus",0.291840277777778
1,"Lepus europaeus",0.95181712962963
1,"Lepus europaeus",0.305914351851852
1,"Lepus europaeus",0.0351041666666667
1,"Lepus europaeus",0.310763888888889
1,"Lepus europaeus",0.00138888888888889
1,"Lepus europaeus",0.764444444444444
1,"Lepus europaeus",0.753101851851852
1,"Lepus europaeus",0.125231481481481
1,"Lepus europaeus",0.249236111111111
1,"Lepus europaeus",0.285798611111111
1,"Lepus europaeus",0.752777777777778
1,"Lepus europaeus",0.0757523148148148
1,"Lepus europaeus",0.750694444444444
1,"Lepus europaeus",0.924305555555556
1,"Lepus europaeus",0.734178240740741
1,"Lepus europaeus",0.307164351851852
1,"Lepus europaeus",0.743171296296296
1,"Lepus europaeus",0.773877314814815
1,"Lepus europaeus",0.941076388888889
1,"Lepus europaeus",0.994479166666667
1,"Lepus europaeus",0.23275462962963
1,"Lepus europaeus",0.885625
1,"Lepus europaeus",0.25275462962963
1,"Lepus europaeus",0.0706365740740741
1,"Lepus europaeus",0.787916666666667
1,"Lepus europaeus",0.0806018518518519
1,"Felis catus",0.140972222222222
1,"Vulpes vulpes",0.569363425925926
1,"Vulpes vulpes",0.683333333333333
1,"Vulpes vulpes",0.705578703703704
1,"Vulpes vulpes",0.280555555555556
1,"Vulpes vulpes",0.808333333333333
1,"Vulpes vulpes",0.159027777777778
1,"Vulpes vulpes",0.938657407407407
1,"Vulpes vulpes",0.82630787037037
1,"Vulpes vulpes",0.161111111111111
1,"Vulpes vulpes",0.735416666666667
1,"Vulpes vulpes",0.781087962962963
1,"Vulpes vulpes",0.700173611111111
1,"Vulpes vulpes",0.736111111111111
1,"Vulpes vulpes",0.311111111111111
1,"Vulpes vulpes",0.72318287037037
1,"Vulpes vulpes",0.731099537037037
1,"Vulpes vulpes",0.306296296296296
1,"Vulpes vulpes",0.749930555555556
1,"Vulpes vulpes",0.265138888888889
1,"Vulpes vulpes",0.972476851851852
1,"Vulpes vulpes",0.763726851851852
1,"Vulpes vulpes",0.989583333333333
1,"Vulpes vulpes",0.0565277777777778
1,"Vulpes vulpes",0.904467592592593
1,"Vulpes vulpes",0.158333333333333
1,"Vulpes vulpes",0.206631944444444
1,"Vulpes vulpes",0.864467592592593
1,"Vulpes vulpes",0.819965277777778
1,"Vulpes vulpes",0.0244212962962963
1,"Vulpes vulpes",0.805902777777778
1,"Vulpes vulpes",0.255972222222222
1,"Vulpes vulpes",0.134537037037037
1,"Vulpes vulpes",0.759421296296296
1,"Vulpes vulpes",0.90244212962963
1,"Vulpes vulpes",0.924641203703704
1,"Vulpes vulpes",0.254456018518519
1,"Vulpes vulpes",0.28662037037037
1,"Vulpes vulpes",0.78806712962963
1,"Vulpes vulpes",0.23662037037037
1,"Vulpes vulpes",0.732638888888889
1,"Vulpes vulpes",0.816400462962963
1,"Vulpes vulpes",0.808622685185185
1,"Vulpes vulpes",0.88931712962963
1,"Vulpes vulpes",0.720092592592593
1,"Vulpes vulpes",0.823229166666667
1,"Vulpes vulpes",0.253113425925926
1,"Vulpes vulpes",0.787615740740741
1,"Vulpes vulpes",0.876446759259259
1,"Vulpes vulpes",0.921099537037037
1,"Vulpes vulpes",0.0604398148148148
1,"Vulpes vulpes",0.167638888888889
1,"Vulpes vulpes",0.7371875
1,"Vulpes vulpes",0.704166666666667
1,"Vulpes vulpes",0.808865740740741
1,"Rupicapra rupicapra",0.0486574074074074
1,"Rupicapra rupicapra",0.275694444444444
1,"Rupicapra rupicapra",0.738194444444444
1,"Capreolus capreolus",0.752013888888889
1,"Meles meles",0.111851851851852
1,"Meles meles",0.864409722222222
1,"Lynx lynx",0.927777777777778
1,"Lynx lynx",0.974328703703704
1,"Capreolus capreolus",0.779166666666667
1,"Capreolus capreolus",0.0493055555555556
1,"Capreolus capreolus",0.0708333333333333
1,"Capreolus capreolus",0.296527777777778
1,"Capreolus capreolus",0.705555555555556
1,"Capreolus capreolus",0.352777777777778
1,"Capreolus capreolus",0.693055555555556
1,"Felis catus",0.538194444444444
1,"Felis catus",0.813888888888889
1,"Felis catus",0.168055555555556
1,"Felis catus",0.197222222222222
1,"Felis catus",0.370138888888889
1,"Felis catus",0.4125
1,"Felis catus",0.879166666666667
1,"Vulpes vulpes",0.26875
1,"Vulpes vulpes",0.847222222222222
1,"Vulpes vulpes",0.994444444444444
1,"Vulpes vulpes",0.925
1,"Vulpes vulpes",0.942361111111111
1,"Vulpes vulpes",0.177083333333333
1,"Vulpes vulpes",0.151388888888889
1,"Vulpes vulpes",0.0791666666666667
1,"Vulpes vulpes",0.939583333333333
